,bill_id,member_id,vote_position
4459,hr5019-111,N000002,No
4460,hr5019-111,N000179,No
4461,hr5019-111,N000015,No
4462,hr5019-111,N000181,Yes
4463,hr5019-111,O000168,Yes
4464,hr5019-111,P000034,No
4465,hr5019-111,P000096,No
4466,hr5019-111,P000197,Speaker
4467,hr5019-111,P000593,No
4468,hr5019-111,P000258,No
4469,hr5019-111,P000597,No
4470,hr5019-111,P000599,Yes
4471,hr5019-111,P000523,No
4472,hr5019-111,Q000023,No
4473,hr5019-111,R000582,Yes
4474,hr5019-111,R000395,Yes
4475,hr5019-111,R000575,Yes
4476,hr5019-111,R000486,No
4477,hr5019-111,R000576,No
4478,hr5019-111,R000515,No
4479,hr5019-111,R000577,No
4480,hr5019-111,S001156,No
4481,hr5019-111,S001168,No
4482,hr5019-111,S001176,Yes
4483,hr5019-111,S001145,No
4484,hr5019-111,S001150,No
4485,hr5019-111,S001180,No
4486,hr5019-111,S001157,No
4487,hr5019-111,S000185,No
4488,hr5019-111,S000244,Yes
4489,hr5019-111,S000248,No
4490,hr5019-111,S000344,No
4491,hr5019-111,S000364,Yes
4492,hr5019-111,S001148,Yes
4493,hr5019-111,S001165,No
4494,hr5019-111,S001172,Yes
4495,hr5019-111,S000510,No
4496,hr5019-111,S000522,Yes
4497,hr5019-111,S001175,No
4498,hr5019-111,T000467,Yes
4499,hr5019-111,T000193,No
4500,hr5019-111,T000460,No
4501,hr5019-111,T000238,Yes
4502,hr5019-111,T000468,No
4503,hr5019-111,T000469,No
4504,hr5019-111,T000463,Yes
4505,hr5019-111,U000031,Yes
4506,hr5019-111,V000081,No
4507,hr5019-111,V000108,No
4508,hr5019-111,W000791,Yes
4509,hr5019-111,W000797,No
4510,hr5019-111,W000187,No
4511,hr5019-111,W000800,No
4512,hr5019-111,W000795,Yes
4513,hr5019-111,W000804,Yes
4514,hr5019-111,Y000062,No
4515,hr527-113,A000368,Yes
4516,hr527-113,B000711,Yes
4517,hr527-113,C000542,Yes
4518,hr527-113,K000360,Yes
4519,hr527-113,M000702,Yes
4520,hr527-113,R000146,Yes
4521,hr527-113,V000127,Yes
4522,hr527-113,C000567,Yes
4523,hr527-113,C001071,Yes
4524,hr527-113,D000607,Yes
4525,hr527-113,F000444,Yes
4526,hr527-113,F000457,Yes
4527,hr527-113,H000338,Yes
4528,hr527-113,H001069,Yes
4529,hr527-113,H001041,Yes
4530,hr527-113,M000303,Yes
4531,hr527-113,M001170,Yes
4532,hr527-113,N000032,Yes
4533,hr527-113,S001141,No
4534,hr527-113,A000360,Yes
4535,hr527-113,B001230,Yes
4536,hr527-113,B001261,Yes
4537,hr527-113,B001267,Yes
4538,hr527-113,B001277,Yes
4539,hr527-113,B000575,Yes
4540,hr527-113,B001236,Yes
4541,hr527-113,B000944,Yes
4542,hr527-113,B001135,Yes
4543,hr527-113,C000127,Yes
4544,hr527-113,C000141,Yes
4545,hr527-113,C000174,Yes
4546,hr527-113,C001070,Yes
4547,hr527-113,C001035,Yes
4548,hr527-113,C001088,Yes
4549,hr527-113,C001056,Yes
4550,hr527-113,C000880,Yes
4551,hr527-113,C001098,No
4552,hr527-113,D000563,Yes
4553,hr527-113,E000285,Yes
4554,hr527-113,F000062,Yes
4555,hr527-113,F000463,Yes
4556,hr527-113,G000555,Yes
4557,hr527-113,G000359,Yes
4558,hr527-113,G000386,Yes
4559,hr527-113,H001046,Yes
4560,hr527-113,H001042,Yes
4561,hr527-113,H001061,Yes
4562,hr527-113,I000024,Yes
4563,hr527-113,I000055,Yes
4564,hr527-113,J000293,Yes
4565,hr527-113,K000384,Yes
4566,hr527-113,K000383,Yes
4567,hr527-113,K000367,Yes
4568,hr527-113,L000174,Yes
4569,hr527-113,L000577,Yes
4570,hr527-113,M001183,Yes
4571,hr527-113,M000133,Yes
4572,hr527-113,M000355,Yes
4573,hr527-113,M000639,Yes
4574,hr527-113,M001176,Yes
4575,hr527-113,M000934,Yes
4576,hr527-113,M001153,Yes
4577,hr527-113,M001169,Yes
4578,hr527-113,M001111,Yes
4579,hr527-113,P000603,Yes
4580,hr527-113,P000449,Yes
4581,hr527-113,R000122,Yes
4582,hr527-113,R000584,Yes
4583,hr527-113,R000307,Yes
4584,hr527-113,R000595,Not Voting
4585,hr527-113,S000033,Yes
4586,hr527-113,S001194,Yes
4587,hr527-113,S000148,Yes
4588,hr527-113,S001184,Yes
4589,hr527-113,S001181,Yes
4590,hr527-113,S000320,Yes
4591,hr527-113,S000770,Yes
4592,hr527-113,T000464,Yes
4593,hr527-113,T000250,Yes
4594,hr527-113,T000461,Yes
4595,hr527-113,U000039,Yes
4596,hr527-113,W000805,Yes
4597,hr527-113,W000817,Yes
4598,hr527-113,W000802,Yes
4599,hr527-113,W000437,Yes
4600,hr527-113,W000779,Yes
4601,hr527-113,B001271,Yes
4602,hr527-113,B001255,Yes
4603,hr527-113,B000911,No
4604,hr527-113,C001036,No
4605,hr527-113,C001083,No
4606,hr527-113,C001045,No
4607,hr527-113,E000290,No
4608,hr527-113,E000291,No
4609,hr527-113,F000030,No
4610,hr527-113,F000458,No
4611,hr527-113,F000451,Yes
4612,hr527-113,F000456,No
4613,hr527-113,F000445,Not Voting
4614,hr527-113,G000548,No
4615,hr527-113,G000564,Yes
4616,hr527-113,G000556,Yes
4617,hr527-113,H001063,Yes
4618,hr527-113,H001051,No
4619,hr527-113,H001055,No
4620,hr527-113,H000636,No
4621,hr527-113,H001034,Not Voting
4622,hr527-113,H001057,Yes
4623,hr527-113,H001060,No
4624,hr527-113,I000057,No
4625,hr527-113,K000363,No
4626,hr527-113,L000571,No
4627,hr527-113,M000404,No
4628,hr527-113,M000689,No
4629,hr527-113,M001144,No
4630,hr527-113,M001150,Yes
4631,hr527-113,M001191,Not Voting
4632,hr527-113,N000182,No
4633,hr527-113,N000185,No
4634,hr527-113,P000373,Yes
4635,hr527-113,R000053,Not Voting
4636,hr527-113,R000587,No
4637,hr527-113,R000589,No
4638,hr527-113,S000018,No
4639,hr527-113,S000030,No
4640,hr527-113,S001188,No
4641,hr527-113,W000796,No
4642,hr527-113,W000413,Yes
4643,hr527-113,B001269,Yes
4644,hr527-113,B000213,Not Voting
4645,hr527-113,B000287,No
4646,hr527-113,B001273,No
4647,hr527-113,B001227,Yes
4648,hr527-113,B001283,No
4649,hr527-113,C001037,No
4650,hr527-113,C001076,No
4651,hr527-113,C001077,No
4652,hr527-113,C000714,No
4653,hr527-113,C001038,Yes
4654,hr527-113,C001048,No
4655,hr527-113,D000620,No
4656,hr527-113,D000612,No
4657,hr527-113,D000604,Yes
4658,hr527-113,D000621,No
4659,hr527-113,D000533,No
4660,hr527-113,E000288,No
4661,hr527-113,E000293,Yes
4662,hr527-113,F000460,No
4663,hr527-113,F000448,No
4664,hr527-113,F000372,No
4665,hr527-113,G000289,No
4666,hr527-113,G000566,No
4667,hr527-113,G000410,No
4668,hr527-113,H001059,Yes
4669,hr527-113,I000056,No
4670,hr527-113,J000290,No
4671,hr527-113,J000174,No
4672,hr527-113,L000573,No
4673,hr527-113,L000567,Yes
4674,hr527-113,L000263,No
4675,hr527-113,L000554,Not Voting
4676,hr527-113,L000580,No
4677,hr527-113,M001181,Yes
4678,hr527-113,M001189,No
4679,hr527-113,M001182,No
4680,hr527-113,M001151,Yes
4681,hr527-113,N000184,No
4682,hr527-113,N000127,No
4683,hr527-113,O000170,No
4684,hr527-113,P000594,No
4685,hr527-113,P000588,No
4686,hr527-113,P000606,No
4687,hr527-113,P000592,No
4688,hr527-113,P000598,Not Voting
4689,hr527-113,P000602,Yes
4690,hr527-113,P000591,No
4691,hr527-113,R000578,No
4692,hr527-113,R000586,Yes
4693,hr527-113,R000409,No
4694,hr527-113,R000592,No
4695,hr527-113,R000583,Yes
4696,hr527-113,R000435,Yes
4697,hr527-113,R000580,Yes
4698,hr527-113,R000593,No
4699,hr527-113,R000598,Yes
4700,hr527-113,R000487,No
4701,hr527-113,R000570,No
4702,hr527-113,S000250,Not Voting
4703,hr527-113,S001170,No
4704,hr527-113,S001154,No
4705,hr527-113,S000480,Yes
4706,hr527-113,S000583,No
4707,hr527-113,T000462,No
4708,hr527-113,T000465,No
4709,hr527-113,V000129,No
4710,hr527-113,W000799,No
4711,hr527-113,Y000063,Yes
4712,hr527-113,A000055,No
4713,hr527-113,A000367,No
4714,hr527-113,A000369,No
4715,hr527-113,B001282,No
4716,hr527-113,B001270,No
4717,hr527-113,B001281,Not Voting
4718,hr527-113,B001287,No
4719,hr527-113,B001257,No
4720,hr527-113,B001250,Yes
4721,hr527-113,B000490,No
4722,hr527-113,B000574,No
4723,hr527-113,B001278,No
4724,hr527-113,B000755,Not Voting
4725,hr527-113,B001274,No
4726,hr527-113,B001284,No
4727,hr527-113,B001285,No
4728,hr527-113,B001260,No
4729,hr527-113,B001275,No
4730,hr527-113,B001248,Not Voting
4731,hr527-113,B001286,No
4732,hr527-113,B001251,No
4733,hr527-113,C000059,No
4734,hr527-113,C001097,No
4735,hr527-113,C001072,Yes
4736,hr527-113,C001051,Not Voting
4737,hr527-113,C001090,Yes
4738,hr527-113,C001066,Yes
4739,hr527-113,C001091,Yes
4740,hr527-113,C000266,Yes
4741,hr527-113,C001080,No
4742,hr527-113,C001084,No
4743,hr527-113,C001067,No
4744,hr527-113,C001049,No
4745,hr527-113,C001061,No
4746,hr527-113,C000537,No
4747,hr527-113,C001068,No
4748,hr527-113,C001053,No
4749,hr527-113,C001093,No
4750,hr527-113,C001092,No
4751,hr527-113,C001062,Not Voting
4752,hr527-113,C001078,No
4753,hr527-113,C001094,No
4754,hr527-113,C000754,No
4755,hr527-113,C001059,No
4756,hr527-113,C001069,Yes
4757,hr527-113,C001087,Not Voting
4758,hr527-113,C001063,Yes
4759,hr527-113,C000984,No
4760,hr527-113,D000096,No
4761,hr527-113,D000619,Yes
4762,hr527-113,D000598,No
4763,hr527-113,D000191,No
4764,hr527-113,D000197,No
4765,hr527-113,D000216,Yes
4766,hr527-113,D000617,No
4767,hr527-113,D000616,Yes
4768,hr527-113,D000610,No
4769,hr527-113,D000600,Yes
4770,hr527-113,D000399,No
4771,hr527-113,D000482,Yes
4772,hr527-113,D000614,No
4773,hr527-113,D000615,No
4774,hr527-113,E000179,No
4775,hr527-113,E000215,No
4776,hr527-113,F000459,No
4777,hr527-113,F000461,Not Voting
4778,hr527-113,F000449,No
4779,hr527-113,F000454,Yes
4780,hr527-113,F000450,No
4781,hr527-113,F000462,Yes
4782,hr527-113,F000455,No
4783,hr527-113,G000571,No
4784,hr527-113,G000559,Yes
4785,hr527-113,G000563,No
4786,hr527-113,G000552,No
4787,hr527-113,G000565,No
4788,hr527-113,G000377,Not Voting
4789,hr527-113,G000560,No
4790,hr527-113,G000546,No
4791,hr527-113,G000553,No
4792,hr527-113,G000568,No
4793,hr527-113,G000551,No
4794,hr527-113,G000558,No
4795,hr527-113,H001052,No
4796,hr527-113,H001053,No
4797,hr527-113,H000324,No
4798,hr527-113,H001064,No
4799,hr527-113,H001056,No
4800,hr527-113,H001038,Yes
4801,hr527-113,H001047,Yes
4802,hr527-113,H001065,No
4803,hr527-113,H001066,No
4804,hr527-113,H000874,No
4805,hr527-113,H001067,No
4806,hr527-113,H001068,Not Voting
4807,hr527-113,H001058,No
4808,hr527-113,H001048,No
4809,hr527-113,J000032,No
4810,hr527-113,J000294,No
4811,hr527-113,J000292,No
4812,hr527-113,J000126,No
4813,hr527-113,J000288,No
4814,hr527-113,J000255,Not Voting
4815,hr527-113,J000289,No
4816,hr527-113,J000295,No
4817,hr527-113,K000009,No
4818,hr527-113,K000375,No
4819,hr527-113,K000385,No
4820,hr527-113,K000376,Yes
4821,hr527-113,K000379,No
4822,hr527-113,K000380,No
4823,hr527-113,K000381,No
4824,hr527-113,K000188,Yes
4825,hr527-113,K000210,Yes
4826,hr527-113,K000362,No
4827,hr527-113,K000378,Yes
4828,hr527-113,K000368,No
4829,hr527-113,K000382,No
4830,hr527-113,L000578,No
4831,hr527-113,L000564,No
4832,hr527-113,L000559,No
4833,hr527-113,L000560,Yes
4834,hr527-113,L000557,Yes
4835,hr527-113,L000566,No
4836,hr527-113,L000551,No
4837,hr527-113,L000287,No
4838,hr527-113,L000563,Yes
4839,hr527-113,L000565,Yes
4840,hr527-113,L000397,No
4841,hr527-113,L000576,No
4842,hr527-113,L000579,No
4843,hr527-113,L000480,No
4844,hr527-113,L000491,No
4845,hr527-113,L000569,No
4846,hr527-113,L000570,No
4847,hr527-113,L000562,Not Voting
4848,hr527-113,M001185,Yes
4849,hr527-113,M000087,No
4850,hr527-113,M001158,Not Voting
4851,hr527-113,M001179,Yes
4852,hr527-113,M001184,No
4853,hr527-113,M001163,No
4854,hr527-113,M001165,No
4855,hr527-113,M001157,No
4856,hr527-113,M001177,No
4857,hr527-113,M001143,No
4858,hr527-113,M000312,No
4859,hr527-113,M001156,No
4860,hr527-113,M001180,Yes
4861,hr527-113,M001159,No
4862,hr527-113,M001166,Yes
4863,hr527-113,M001187,No
4864,hr527-113,M001137,No
4865,hr527-113,M001188,Yes
4866,hr527-113,M001160,No
4867,hr527-113,M001190,No
4868,hr527-113,N000002,No
4869,hr527-113,N000179,No
4870,hr527-113,N000015,No
4871,hr527-113,N000181,No
4872,hr527-113,O000168,Yes
4873,hr527-113,P000601,Yes
4874,hr527-113,P000034,No
4875,hr527-113,P000096,No
4876,hr527-113,P000604,No
4877,hr527-113,P000197,No
4878,hr527-113,P000593,No
4879,hr527-113,P000605,Yes
4880,hr527-113,P000608,No
4881,hr527-113,P000258,No
4882,hr527-113,P000597,No
4883,hr527-113,P000607,No
4884,hr527-113,P000599,No
4885,hr527-113,P000523,No
4886,hr527-113,Q000023,No
4887,hr527-113,R000585,Yes
4888,hr527-113,R000597,No
4889,hr527-113,R000588,Yes
4890,hr527-113,R000591,No
4891,hr527-113,R000582,No
4892,hr527-113,R000395,No
4893,hr527-113,R000575,No
4894,hr527-113,R000486,No
4895,hr527-113,R000599,Not Voting
4896,hr527-113,R000576,No
4897,hr527-113,R000515,No
4898,hr527-113,R000577,No
4899,hr527-113,S001156,No
4900,hr527-113,S001168,No
4901,hr527-113,S001176,No
4902,hr527-113,S001145,No
4903,hr527-113,S001150,No
4904,hr527-113,S001190,No
4905,hr527-113,S001180,No
4906,hr527-113,S001183,No
4907,hr527-113,S001157,No
4908,hr527-113,S001189,No
4909,hr527-113,S000185,No
4910,hr527-113,S000244,No
4911,hr527-113,S000248,No
4912,hr527-113,S001185,No
4913,hr527-113,S000344,No
4914,hr527-113,S000364,No
4915,hr527-113,S001148,Not Voting
4916,hr527-113,S001165,No
4917,hr527-113,S001172,No
4918,hr527-113,S000510,Not Voting
4919,hr527-113,S000522,No
4920,hr527-113,S001175,No
4921,hr527-113,S001192,No
4922,hr527-113,S001187,No
4923,hr527-113,S001193,Yes
4924,hr527-113,T000472,No
4925,hr527-113,T000467,Yes
4926,hr527-113,T000193,Yes
4927,hr527-113,T000460,No
4928,hr527-113,T000238,No
4929,hr527-113,T000470,No
4930,hr527-113,T000468,Yes
4931,hr527-113,T000469,No
4932,hr527-113,T000463,No
4933,hr527-113,U000031,Yes
4934,hr527-113,V000130,No
4935,hr527-113,V000131,No
4936,hr527-113,V000132,No
4937,hr527-113,V000081,No
4938,hr527-113,V000108,Yes
4939,hr527-113,W000812,No
4940,hr527-113,W000798,No
4941,hr527-113,W000791,No
4942,hr527-113,W000813,Not Voting
4943,hr527-113,W000797,No
4944,hr527-113,W000187,No
4945,hr527-113,W000814,No
4946,hr527-113,W000806,No
4947,hr527-113,W000800,Yes
4948,hr527-113,W000815,No
4949,hr527-113,W000816,Not Voting
4950,hr527-113,W000795,No
4951,hr527-113,W000808,No
4952,hr527-113,W000804,No
4953,hr527-113,W000809,No
4954,hr527-113,W000810,No
4955,hr527-113,Y000062,No
4956,hr527-113,Y000065,No
4957,hr6-113,B001271,No
4958,hr6-113,B001255,No
4959,hr6-113,B000911,Yes
4960,hr6-113,C001036,Yes
4961,hr6-113,C001083,Yes
4962,hr6-113,C001102,No
4963,hr6-113,C001045,No
4964,hr6-113,E000290,Yes
4965,hr6-113,E000291,No
4966,hr6-113,F000030,Yes
4967,hr6-113,F000458,No
4968,hr6-113,F000451,No
4969,hr6-113,F000456,No
4970,hr6-113,F000445,No
4971,hr6-113,G000548,No
4972,hr6-113,G000564,Yes
4973,hr6-113,G000556,Yes
4974,hr6-113,H001063,Yes
4975,hr6-113,H001051,Not Voting
4976,hr6-113,H001055,No
4977,hr6-113,H000636,No
4978,hr6-113,H001034,Yes
4979,hr6-113,H001057,No
4980,hr6-113,H001060,No
4981,hr6-113,I000057,Yes
4982,hr6-113,J000296,No
4983,hr6-113,K000363,No
4984,hr6-113,L000571,No
4985,hr6-113,M000404,Yes
4986,hr6-113,M000689,No
4987,hr6-113,M001144,No
4988,hr6-113,M001150,No
4989,hr6-113,M001191,Yes
4990,hr6-113,N000182,No
4991,hr6-113,N000185,No
4992,hr6-113,P000373,No
4993,hr6-113,R000053,Not Voting
4994,hr6-113,R000587,No
4995,hr6-113,R000589,No
4996,hr6-113,S000018,No
4997,hr6-113,S000030,Yes
4998,hr6-113,S001188,No
4999,hr6-113,W000796,No
5000,hr6-113,W000413,No
5001,hr6-113,B001269,No
5002,hr6-113,B000213,No
5003,hr6-113,B000287,Yes
5004,hr6-113,B001273,No
5005,hr6-113,B001227,Yes
5006,hr6-113,B001283,No
5007,hr6-113,C001037,Yes
5008,hr6-113,C001076,No
5009,hr6-113,C001077,No
5010,hr6-113,C000714,Yes
5011,hr6-113,C001038,Yes
5012,hr6-113,C001048,No
5013,hr6-113,D000620,Yes
5014,hr6-113,D000612,No
5015,hr6-113,D000604,No
5016,hr6-113,D000621,No
5017,hr6-113,D000533,No
5018,hr6-113,E000288,Yes
5019,hr6-113,E000293,Yes
5020,hr6-113,F000460,No
5021,hr6-113,F000448,No
5022,hr6-113,F000372,No
5023,hr6-113,G000289,No
5024,hr6-113,G000566,No
5025,hr6-113,G000410,No
5026,hr6-113,H001059,No
5027,hr6-113,I000056,No
5028,hr6-113,J000290,No
5029,hr6-113,J000174,No
5030,hr6-113,L000573,No
5031,hr6-113,L000567,No
5032,hr6-113,L000263,Yes
5033,hr6-113,L000554,No
5034,hr6-113,L000580,Yes
5035,hr6-113,M001181,No
5036,hr6-113,M001189,No
5037,hr6-113,M001182,No
5038,hr6-113,M001151,No
5039,hr6-113,N000184,Not Voting
5040,hr6-113,N000127,Yes
5041,hr6-113,O000170,Yes
5042,hr6-113,P000594,No
5043,hr6-113,P000588,No
5044,hr6-113,P000606,No
5045,hr6-113,P000592,No
5046,hr6-113,P000598,Not Voting
5047,hr6-113,P000602,No
5048,hr6-113,P000591,No
5049,hr6-113,R000578,No
5050,hr6-113,R000586,No
5051,hr6-113,R000409,No
5052,hr6-113,R000592,No
5053,hr6-113,R000583,No
5054,hr6-113,R000435,No
5055,hr6-113,R000580,No
5056,hr6-113,R000593,No
5057,hr6-113,R000598,No
5058,hr6-113,R000487,No
5059,hr6-113,R000570,No
5060,hr6-113,S000051,Yes
5061,hr6-113,S000250,No
5062,hr6-113,S001170,Yes
5063,hr6-113,S001154,No
5064,hr6-113,S000480,Yes
5065,hr6-113,S000583,Not Voting
5066,hr6-113,T000462,No
5067,hr6-113,T000465,Yes
5068,hr6-113,V000129,No
5069,hr6-113,W000799,Yes
5070,hr6-113,Y000063,No
5071,hr6-113,A000055,No
5072,hr6-113,A000367,Yes
5073,hr6-113,A000369,No
5074,hr6-113,B001282,No
5075,hr6-113,B001270,Yes
5076,hr6-113,B001281,Yes
5077,hr6-113,B001287,Yes
5078,hr6-113,B001257,No
5079,hr6-113,B001250,No
5080,hr6-113,B000490,Yes
5081,hr6-113,B000574,Yes
5082,hr6-113,B001278,Yes
5083,hr6-113,B000755,No
5084,hr6-113,B001274,No
5085,hr6-113,B001284,No
5086,hr6-113,B001285,Yes
5087,hr6-113,B001260,No
5088,hr6-113,B001275,No
5089,hr6-113,B001248,No
5090,hr6-113,B001286,Yes
5091,hr6-113,B001251,Yes
5092,hr6-113,B001289,No
5093,hr6-113,C000059,No
5094,hr6-113,C001097,Yes
5095,hr6-113,C001072,Yes
5096,hr6-113,C001051,No
5097,hr6-113,C001090,Yes
5098,hr6-113,C001066,Yes
5099,hr6-113,C001091,Yes
5100,hr6-113,C000266,No
5101,hr6-113,C001080,Yes
5102,hr6-113,C001084,Yes
5103,hr6-113,C001101,Yes
5104,hr6-113,C001067,Yes
5105,hr6-113,C001049,Yes
5106,hr6-113,C001061,Yes
5107,hr6-113,C000537,Yes
5108,hr6-113,C001068,Yes
5109,hr6-113,C001053,No
5110,hr6-113,C001093,No
5111,hr6-113,C001092,No
5112,hr6-113,C001062,No
5113,hr6-113,C001078,Yes
5114,hr6-113,C001094,No
5115,hr6-113,C000754,Yes
5116,hr6-113,C001059,No
5117,hr6-113,C001069,Yes
5118,hr6-113,C001087,No
5119,hr6-113,C001063,No
5120,hr6-113,C000984,Yes
5121,hr6-113,D000096,Yes
5122,hr6-113,D000619,No
5123,hr6-113,D000598,Yes
5124,hr6-113,D000191,Yes
5125,hr6-113,D000197,Yes
5126,hr6-113,D000216,Yes
5127,hr6-113,D000617,Yes
5128,hr6-113,D000616,No
5129,hr6-113,D000610,Yes
5130,hr6-113,D000600,No
5131,hr6-113,D000399,Yes
5132,hr6-113,D000482,No
5133,hr6-113,D000614,No
5134,hr6-113,D000615,No
5135,hr6-113,E000179,Yes
5136,hr6-113,E000215,Yes
5137,hr6-113,F000459,No
5138,hr6-113,F000461,No
5139,hr6-113,F000449,No
5140,hr6-113,F000454,Yes
5141,hr6-113,F000450,No
5142,hr6-113,F000462,Yes
5143,hr6-113,F000455,Yes
5144,hr6-113,G000571,Yes
5145,hr6-113,G000559,Yes
5146,hr6-113,G000563,No
5147,hr6-113,G000552,No
5148,hr6-113,G000565,Yes
5149,hr6-113,G000377,No
5150,hr6-113,G000560,No
5151,hr6-113,G000546,No
5152,hr6-113,G000553,Yes
5153,hr6-113,G000568,No
5154,hr6-113,G000551,Yes
5155,hr6-113,G000558,No
5156,hr6-113,H001052,No
5157,hr6-113,H001053,Not Voting
5158,hr6-113,H000324,Yes
5159,hr6-113,H001064,Yes
5160,hr6-113,H001056,Yes
5161,hr6-113,H001038,Yes
5162,hr6-113,H001047,Yes
5163,hr6-113,H001065,No
5164,hr6-113,H001066,Yes
5165,hr6-113,H000874,Yes
5166,hr6-113,H001067,No
5167,hr6-113,H001068,Yes
5168,hr6-113,H001058,No
5169,hr6-113,H001048,No
5170,hr6-113,J000032,Yes
5171,hr6-113,J000294,Yes
5172,hr6-113,J000292,No
5173,hr6-113,J000126,Yes
5174,hr6-113,J000288,Yes
5175,hr6-113,J000255,Yes
5176,hr6-113,J000289,No
5177,hr6-113,J000295,No
5178,hr6-113,K000009,Yes
5179,hr6-113,K000375,Yes
5180,hr6-113,K000385,Yes
5181,hr6-113,K000376,No
5182,hr6-113,K000379,Yes
5183,hr6-113,K000380,Yes
5184,hr6-113,K000381,Not Voting
5185,hr6-113,K000188,Yes
5186,hr6-113,K000210,No
5187,hr6-113,K000362,No
5188,hr6-113,K000378,No
5189,hr6-113,K000368,Not Voting
5190,hr6-113,K000382,Yes
5191,hr6-113,L000578,Not Voting
5192,hr6-113,L000564,No
5193,hr6-113,L000559,Yes
5194,hr6-113,L000560,Yes
5195,hr6-113,L000557,Yes
5196,hr6-113,L000566,No
5197,hr6-113,L000551,Yes
5198,hr6-113,L000287,Yes
5199,hr6-113,L000563,Yes
5200,hr6-113,L000565,Yes
5201,hr6-113,L000397,Yes
5202,hr6-113,L000576,No
5203,hr6-113,L000579,Yes
5204,hr6-113,L000480,Yes
5205,hr6-113,L000491,No
5206,hr6-113,L000569,No
5207,hr6-113,L000570,Yes
5208,hr6-113,L000562,Yes
5209,hr6-113,M001185,Yes
5210,hr6-113,M000087,Yes
5211,hr6-113,M001158,No
5212,hr6-113,M001179,No
5213,hr6-113,M001184,Yes
5214,hr6-113,M001163,Yes
5215,hr6-113,M001165,No
5216,hr6-113,M001157,No
5217,hr6-113,M001177,Yes
5218,hr6-113,M001143,Yes
5219,hr6-113,M000312,Yes
5220,hr6-113,M001156,No
5221,hr6-113,M001180,No
5222,hr6-113,M001159,No
5223,hr6-113,M001166,Yes
5224,hr6-113,M001187,No
5225,hr6-113,M001137,Yes
5226,hr6-113,M001188,Yes
5227,hr6-113,M001160,Yes
5228,hr6-113,M001190,No
5229,hr6-113,N000002,Yes
5230,hr6-113,N000179,Not Voting
5231,hr6-113,N000015,Yes
5232,hr6-113,N000181,No
5233,hr6-113,O000168,No
5234,hr6-113,P000601,No
5235,hr6-113,P000034,Yes
5236,hr6-113,P000096,Yes
5237,hr6-113,P000604,Yes
5238,hr6-113,P000197,Yes
5239,hr6-113,P000593,Yes
5240,hr6-113,P000605,No
5241,hr6-113,P000608,Yes
5242,hr6-113,P000258,Yes
5243,hr6-113,P000597,Yes
5244,hr6-113,P000607,Yes
5245,hr6-113,P000599,No
5246,hr6-113,P000523,Yes
5247,hr6-113,Q000023,Yes
5248,hr6-113,R000585,Not Voting
5249,hr6-113,R000597,No
5250,hr6-113,R000588,Yes
5251,hr6-113,R000591,No
5252,hr6-113,R000582,No
5253,hr6-113,R000395,No
5254,hr6-113,R000575,No
5255,hr6-113,R000486,Yes
5256,hr6-113,R000599,Yes
5257,hr6-113,R000576,Yes
5258,hr6-113,R000515,Yes
5259,hr6-113,R000577,Yes
5260,hr6-113,S001156,Yes
5261,hr6-113,S001168,Yes
5262,hr6-113,S001176,No
5263,hr6-113,S001145,Yes
5264,hr6-113,S001150,Yes
5265,hr6-113,S001190,Yes
5266,hr6-113,S001180,Yes
5267,hr6-113,S001183,No
5268,hr6-113,S001157,Yes
5269,hr6-113,S001189,No
5270,hr6-113,S000185,Yes
5271,hr6-113,S000244,No
5272,hr6-113,S000248,Yes
5273,hr6-113,S001185,Yes
5274,hr6-113,S000344,Yes
5275,hr6-113,S000364,No
5276,hr6-113,S001148,No
5277,hr6-113,S001165,Yes
5278,hr6-113,S001172,No
5279,hr6-113,S000510,Yes
5280,hr6-113,S000522,No
5281,hr6-113,S001195,No
5282,hr6-113,S001175,Yes
5283,hr6-113,S001192,No
5284,hr6-113,S001187,No
5285,hr6-113,S001193,Yes
5286,hr6-113,T000472,Yes
5287,hr6-113,T000467,Not Voting
5288,hr6-113,T000193,Yes
5289,hr6-113,T000460,Yes
5290,hr6-113,T000238,No
5291,hr6-113,T000470,No
5292,hr6-113,T000468,Yes
5293,hr6-113,T000469,Yes
5294,hr6-113,T000463,No
5295,hr6-113,U000031,No
5296,hr6-113,V000130,Yes
5297,hr6-113,V000131,Yes
5298,hr6-113,V000132,No
5299,hr6-113,V000081,Yes
5300,hr6-113,V000108,Yes
5301,hr6-113,W000812,No
5302,hr6-113,W000798,No
5303,hr6-113,W000791,No
5304,hr6-113,W000813,No
5305,hr6-113,W000797,Yes
5306,hr6-113,W000187,Yes
5307,hr6-113,W000814,No
5308,hr6-113,W000806,No
5309,hr6-113,W000800,Yes
5310,hr6-113,W000815,No
5311,hr6-113,W000816,No
5312,hr6-113,W000795,No
5313,hr6-113,W000808,Yes
5314,hr6-113,W000804,No
5315,hr6-113,W000809,No
5316,hr6-113,W000810,Yes
5317,hr6-113,Y000062,Yes
5318,hr6-113,Y000065,No
5319,hr6082-112,B001271,No
5320,hr6082-112,B001255,No
5321,hr6082-112,B000911,Yes
5322,hr6082-112,C001036,Yes
5323,hr6082-112,C001083,Yes
